"eventID","latitude","longitude","EP_PlotID","day_of_year","plant_height","total_biomass","panicle","biomass_dry","reproductive_allocation_ratio","n_capsules","n_umbel","n_inflorescences"
"Schorfheide_Chorin",53.0226,13.7838,"SEG47",NA,35.6,NA,2,0.283,0.4947,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG47",NA,18.1,NA,2,0.147,0.4422,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG47",147,46.2,NA,1,0.413,0.4867,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG47",133,36.7,NA,2,0.321,0.5202,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG47",NA,31.9,NA,2,0.321,0.5016,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",168,51.4,NA,5,2.885,0.4336,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",154,46.7,NA,5,0.803,0.4234,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",166,51.1,NA,4,1.516,0.4142,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",163,42.6,NA,2,0.575,0.4522,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",161,45.4,NA,2,0.601,0.5108,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",154,43.2,NA,3,0.664,0.3991,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",159,49.5,NA,1,0.397,0.4383,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",154,52.4,NA,1,0.449,0.4365,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",154,40.6,NA,1,0.251,0.5259,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG48",147,37.4,NA,1,0.366,0.5765,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,20.2,NA,3,0.213,0.4836,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,33.4,NA,5,0.478,0.4184,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,23.4,NA,3,0.191,0.4712,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",182,77.5,NA,4,2.465,0.3209,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,36.2,NA,4,0.475,0.5326,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",173,51,NA,1,0.508,0.2717,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,28,NA,3,0.302,0.4702,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",163,44.7,NA,1,0.312,0.4519,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG49",NA,23.3,NA,1,0.081,0.5185,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",161,53.6,NA,2,0.62,0.4516,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",145,39,NA,1,0.307,0.4397,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",149,38.3,NA,4,0.766,0.4073,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",156,53,NA,2,0.398,0.4045,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",152,39.5,NA,3,0.45,0.4067,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",161,52.5,NA,1,0.453,0.4172,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",159,41.4,NA,5,1.096,0.4307,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",166,46,NA,1,0.335,0.4328,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",154,42.5,NA,2,0.497,0.4286,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",154,60.4,NA,4,0.808,0.3032,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",159,42.8,NA,1,0.343,0.4227,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",154,48.9,NA,6,0.921,0.3561,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",161,52.3,NA,1,0.35,0.38,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",159,37.9,NA,1,0.242,0.5207,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",145,39.1,NA,2,0.395,0.4911,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",163,43,NA,3,0.446,0.4552,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",161,64,NA,8,1.53,0.381,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",142,32.5,NA,2,0.252,0.4008,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",149,34.1,NA,2,0.235,0.3957,NA,NA,NA
"Schorfheide_Chorin",53.0226,13.7838,"SEG50",161,41.5,NA,3,0.396,0.4293,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",166,47.1,NA,1,0.326,0.4294,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",NA,33,NA,1,0.139,0.5683,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",NA,40.1,NA,1,0.597,0.1022,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",135,30.1,NA,2,0.168,0.506,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",133,29,NA,3,0.215,0.4326,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",133,41.6,NA,4,0.607,0.4349,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",131,29.2,NA,2,0.191,0.4188,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",131,31.1,NA,2,0.18,0.4222,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",131,36.1,NA,2,0.166,0.3916,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG1",160,26.1,NA,27,1.141,0.1569,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",133,40.5,NA,1,0.237,0.5865,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",NA,39.6,NA,3,0.281,0.452,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",131,44.6,NA,5,0.686,0.4796,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",131,22.7,NA,2,0.175,0.5714,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",NA,45.6,NA,3,0.469,0.4606,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",131,39.3,NA,2,0.198,0.4091,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",135,36.2,NA,2,0.177,0.4407,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",NA,51,NA,1,0.365,0.4411,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",146,41,NA,2,0.389,0.509,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG6",147,37.4,NA,2,0.316,0.443,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",138,41,NA,2,0.369,0.523,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",140,34,NA,2,0.2,0.555,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",171,39.6,NA,1,0.249,0.5141,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",158,57.9,NA,16,3.687,0.3154,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",152,54.7,NA,1,0.564,0.4645,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",149,53.3,NA,1,0.642,0.4642,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",140,49.2,NA,2,0.287,0.5192,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",159,42.1,NA,1,0.302,0.4139,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",140,38.5,NA,4,0.559,0.483,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG7",140,44.5,NA,3,0.513,0.4327,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",168,47,NA,1,0.31,0.3226,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",180,34.8,NA,6,0.74,0.3514,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",173,40,NA,2,0.335,0.3373,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",187,53.5,NA,4,1.439,0.3224,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",187,47.5,NA,5,0.777,0.2497,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",196,11.4,NA,1,0.206,0.2136,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",205,38.3,NA,2,1.677,0.1586,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",NA,45.1,NA,2,3.312,0.2101,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",168,41,NA,5,1.049,0.4271,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",170,48.1,NA,6,0.694,0.4078,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",157,47.5,NA,1,0.57,0.307,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",189,43.1,NA,4,0.455,0.2857,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",187,50,NA,5,1.187,0.321,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",175,53.2,NA,1,1.128,0.2739,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",173,35,NA,3,0.774,0.354,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",194,36,NA,3,0.6,0.2183,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",133,38.3,NA,2,0.255,0.3059,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",175,49.8,NA,1,0.542,0.2749,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",NA,33.7,NA,3,3,0.0887,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG8",154,17.5,NA,1,0.182,0.1154,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",133,18.9,NA,2,0.136,0.5735,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",135,36,NA,2,0.217,0.5069,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",131,40.4,NA,2,0.358,0.5,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",145,42.3,NA,4,0.8,0.3738,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",135,49.1,NA,2,0.384,0.3802,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",NA,44.2,NA,2,0.429,0.4662,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",NA,26.8,NA,18,0.753,0.1793,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",138,35.4,NA,4,0.81,0.4136,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG11",152,49.8,NA,2,0.526,0.4582,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,35.5,NA,2,0.326,0.4908,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",135,37.4,NA,4,0.411,0.5158,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,31.2,NA,2,0.277,0.4657,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,29.2,NA,1,0.16,0.5188,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",140,30,NA,2,0.192,0.4219,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",142,42.3,NA,6,0.754,0.4496,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",140,40.1,NA,4,0.428,0.4579,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,34.6,NA,2,0.292,0.4521,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",133,32.1,NA,2,0.161,0.5528,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",140,26.1,NA,3,0.153,0.4837,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",140,30.4,NA,3,0.205,0.5122,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",133,27.6,NA,2,0.234,0.5085,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",135,30.2,NA,3,0.191,0.466,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",147,42.2,NA,2,0.514,0.4708,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,42.5,NA,2,0.409,0.445,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,33.3,NA,1,0.195,0.4256,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",NA,26.8,NA,2,0.215,0.4698,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",133,37.3,NA,2,0.32,0.4625,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",138,23.4,NA,2,0.164,0.4817,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG12",145,45.2,NA,3,0.372,0.4382,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",142,42,NA,5,0.824,0.3811,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",138,27.1,NA,2,0.278,0.5,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",NA,24.7,NA,3,0.207,0.4541,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",138,39.4,NA,3,0.376,0.4441,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",138,38.5,NA,2,0.329,0.4134,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",138,33.7,NA,2,0.37,0.4838,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",138,38.7,NA,3,0.362,0.4613,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",145,55.3,NA,3,1.06,0.4755,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",142,36.4,NA,2,0.302,0.3742,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG14",140,43.6,NA,2,0.439,0.4191,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",149,48.3,NA,4,0.533,0.3077,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",NA,42.2,NA,1,0.293,0.2833,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",NA,38.4,NA,4,0.649,0.1125,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",173,49.3,NA,3,0.691,0.33,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",152,51,NA,2,1.039,0.5428,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",163,56.7,NA,3,1.66,0.3651,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG16",146,46,NA,1,0.381,0.4987,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",NA,50.4,NA,3,0.563,0.4547,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",145,41.5,NA,1,0.276,0.4638,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",NA,19.2,NA,1,0.146,0.5068,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",175,61,NA,10,4.242,0.3355,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",180,52.4,NA,6,2.435,0.3803,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",162,40.3,NA,1,0.286,0.521,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",145,35.5,NA,3,0.358,0.4441,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",149,47.5,NA,4,1.989,0.5706,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",149,43,NA,3,0.713,0.5919,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG21",159,45.5,NA,1,0.401,0.5212,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG30",NA,39.5,NA,1,0.511,0.135,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG30",NA,41.4,NA,1,0.536,0.1437,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG30",170,44.2,NA,1,0.31,0.2387,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG30",NA,6.2,NA,1,0.284,0.0423,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",131,28.1,NA,2,0.195,0.5385,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",NA,32.2,NA,2,0.249,0.5221,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",NA,32.1,NA,3,0.35,0.5257,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",NA,37.4,NA,3,0.323,0.5077,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",133,37.5,NA,2,0.218,0.4679,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",NA,35,NA,2,0.25,0.544,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",NA,27.9,NA,3,0.208,0.4904,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",131,37.7,NA,2,0.266,0.5113,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",135,41,NA,5,0.399,0.4637,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG32",133,43.4,NA,1,0.283,0.4912,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",145,43.5,NA,3,0.368,0.5082,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",152,46.7,NA,5,0.882,0.4728,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",149,48.2,NA,2,0.579,0.475,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",149,41.2,NA,2,0.383,0.4935,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",145,37.2,NA,1,0.34,0.5941,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",NA,35.7,NA,4,0.523,0.4551,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",147,48.3,NA,4,0.478,0.41,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",147,58.4,NA,1,0.717,0.4435,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",147,54.1,NA,5,0.991,0.4934,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG34",147,34.2,NA,1,0.245,0.551,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",NA,43,NA,1,0.451,0.1885,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",NA,25.8,NA,2,0.131,0.5038,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",138,27.5,NA,2,0.199,0.5025,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",NA,64.2,NA,5,2.206,0.3232,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",131,23,NA,5,0.14,0.5857,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",133,24,NA,2,0.163,0.546,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",131,41.1,NA,2,0.266,0.4023,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",131,23.5,NA,4,0.241,0.4896,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",133,36.8,NA,4,0.299,0.4816,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG35",133,32.5,NA,4,0.32,0.4375,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",175,55,NA,6,1.625,0.4086,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",147,40.2,NA,2,0.307,0.4919,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",147,45.5,NA,2,0.379,0.4591,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",145,52.5,NA,1,0.554,0.5199,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",NA,45.1,NA,2,0.482,0.5249,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",NA,40.8,NA,6,1.01,0.495,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",152,41.6,NA,1,0.354,0.548,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",161,46.4,NA,8,0.824,0.3665,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG37",NA,44.2,NA,1,0.464,0.2953,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,30.5,NA,3,0.398,0.4573,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",147,33.9,NA,2,0.312,0.5096,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,27.7,NA,3,0.543,0.5599,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,23.3,NA,3,0.262,0.5229,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,26.2,NA,2,0.176,0.5682,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,51,NA,5,1.932,0.3908,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,33.4,NA,3,0.355,0.4394,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,22.9,NA,4,0.268,0.4627,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,30.9,NA,2,0.273,0.4615,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,26.7,NA,3,0.142,0.4648,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",142,45.1,NA,4,0.515,0.4447,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",140,24.7,NA,5,0.25,0.452,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,30.5,NA,3,0.301,0.5116,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",147,43.8,NA,2,0.378,0.463,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",142,29.9,NA,4,0.51,0.3431,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,29.4,NA,3,0.182,0.478,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,29.4,NA,3,0.4,0.53,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",142,38.7,NA,5,0.494,0.504,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",142,24.8,NA,3,0.158,0.4114,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG45",138,39,NA,3,0.708,0.4915,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",163,57,NA,4,1.327,0.4099,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",166,58.3,NA,2,0.844,0.4858,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",166,56.7,NA,1,0.566,0.4982,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",149,40,NA,1,0.357,0.5406,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",161,54,NA,2,0.67,0.4075,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",NA,39,NA,1,0.214,0.4486,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",163,45,NA,1,0.337,0.4303,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",NA,46.4,NA,1,0.515,0.5515,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",145,38,NA,3,0.352,0.517,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG46",147,55.2,NA,3,0.467,0.5717,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",NA,45.4,NA,3,0.394,0.3731,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",159,55.2,NA,3,0.639,0.4038,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",140,36.5,NA,1,0.239,0.5188,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",161,46.4,NA,1,0.391,0.4783,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",138,36.3,NA,2,0.214,0.4393,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",NA,37.8,NA,1,0.419,0.4391,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",NA,36.9,NA,2,0.222,0.4414,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",138,37.2,NA,4,0.405,0.4025,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",140,44.2,NA,2,0.356,0.4017,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG48",138,26.6,NA,1,0.21,0.581,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",138,31.6,NA,2,0.255,0.4549,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",135,45.6,NA,3,0.532,0.3703,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",142,40.5,NA,3,0.524,0.4676,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,30.2,NA,2,0.19,0.4895,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,36,NA,2,0.204,0.4804,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,41.8,NA,2,0.356,0.4719,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,44.5,NA,3,0.56,0.4214,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,42.5,NA,4,0.703,0.4339,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",138,27,NA,3,0.321,0.4143,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG49",140,34.9,NA,3,0.229,0.4541,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",142,28.2,NA,1,0.115,0.5478,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",NA,34.6,NA,3,0.3,0.4667,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",138,39.2,NA,3,0.501,0.4112,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",140,31.7,NA,3,0.285,0.4772,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",138,40.5,NA,1,0.263,0.4297,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",138,21.7,NA,1,0.063,0.5238,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",138,35.4,NA,2,0.213,0.5164,NA,NA,NA
"Hainich_Dün",51.1025,10.3822,"HEG50",138,37.8,NA,2,0.372,0.4274,NA,NA,NA
